ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
Appling 1B,1B,15,33,24,0,72
Appling 1C,1C,2,28,17,0,47
Appling 2,2,77,361,198,0,636
Appling 3A1,3A1,2,8,7,0,17
Appling 3C,3C,28,110,51,0,189
Appling 4B,4B,1,2,6,0,9
Appling 4D,4D,7,38,22,0,67
Appling 5A,5A,1,38,19,0,58
Appling 5B,5B,2,15,19,0,36
Atkinson Pearson County,Pearson County,8,55,19,0,82
Atkinson Axson,Axson,0,6,16,0,22
Atkinson Willacoochee,Willacoochee,2,97,78,0,177
Atkinson Pearson City,Pearson City,7,116,63,0,186
Bacon Douglas,Douglas,32,246,115,0,393
Baker Anna,Anna,23,83,33,0,139
Baker Elmodel,Elmodel,7,28,12,0,47
Baker Hoggards Mill,Hoggards Mill,20,83,43,1,147
Baker Milford,Milford,17,31,27,0,75
Baker Newton,Newton,15,40,34,3,92
Baldwin Scottboro,Scottboro,14,96,81,0,191
Baldwin North Baldwin,North Baldwin,53,407,129,0,589
Baldwin West Baldwin,West Baldwin,67,284,140,1,492
Baldwin East Hardwick,East Hardwick,35,201,148,0,384
Baldwin West Hardwick,West Hardwick,145,616,338,0,1099
Baldwin Coopers,Coopers,23,134,81,0,238
Baldwin South Milledgeville,South Milledgeville,62,275,106,0,443
Baldwin City Hall Annex,City Hall Annex,19,108,70,1,198
Baldwin Boddie,Boddie,51,193,132,0,376
Baldwin Courthouse,Courthouse,14,63,22,0,99
Baldwin West Thomas,West Thomas,101,343,141,0,585
Baldwin North Milledgeville,North Milledgeville,64,427,158,0,649
Baldwin Meriwether,Meriwether,58,433,155,0,646
Baldwin East Baldwin,East Baldwin,86,537,301,0,924
Banks Anderson,Anderson,5,41,23,0,69
Banks Baldwin,Baldwin,9,37,19,0,65
Banks Berlin,Berlin,0,17,9,0,26
Banks Bushville,Bushville,2,21,14,0,37
Banks Columbia,Columbia,0,7,2,0,9
Banks Davids,Davids,7,56,32,0,95
Banks Golden Hill,Golden Hill,8,27,16,0,51
Banks Grove River,Grove River,2,6,2,0,10
Banks Hollingsworth,Hollingsworth,6,21,10,0,37
Banks Homer,Homer,4,34,20,0,58
Banks Poplar Springs,Poplar Springs,9,50,22,0,81
Banks Washington,Washington,10,20,11,0,41
Banks Wilmonts,Wilmonts,2,18,8,0,28
Barrow 01,01,30,205,158,0,393
Barrow 02,02,69,380,234,0,683
Barrow 03,03,55,326,314,2,697
Barrow 04,04,34,212,125,0,371
Barrow 05,05,125,711,456,0,1292
Barrow 08,08,64,485,249,1,799
Barrow 13,13,143,1028,561,0,1732
Barrow 16,16,99,731,511,1,1342
Bartow Adairsville,Adairsville,53,427,210,1,691
Bartow Allatoona,Allatoona,40,274,160,0,474
Bartow Cartersville East,Cartersville East,106,582,303,0,991
Bartow Cartersville West,Cartersville West,107,722,332,1,1162
Bartow Cassville,Cassville,54,347,150,2,553
Bartow Center,Center,49,214,119,0,382
Bartow Emerson,Emerson,42,125,111,0,278
Bartow Euharlee,Euharlee,43,288,237,0,568
Bartow Folsom,Folsom,11,23,36,0,70
Bartow Kingston,Kingston,16,84,107,0,207
Bartow Mission Road,Mission Road,45,316,141,0,502
Bartow Pine Log,Pine Log,12,41,44,0,97
Bartow Taylorsville,Taylorsville,11,56,52,0,119
Bartow White,White,14,73,108,0,195
Bartow Zena Drive,Zena Drive,84,538,260,1,883
Bartow Hamilton Crossing,Hamilton Crossing,89,458,226,0,773
Bartow Woodland,Woodland,14,125,53,0,192
Ben Hill East,East,138,1129,413,0,1680
Berrien West Berrien,West Berrien,8,19,21,0,48
Berrien Ray City ,Ray City ,10,48,67,0,125
Berrien Nashville,Nashville,43,226,123,0,392
Berrien Enigma,Enigma,9,21,25,0,55
Berrien Alapaha ,Alapaha ,19,61,72,0,152
Bibb East Macon 1,East Macon 1,85,309,221,3,618
Bibb East Macon 2,East Macon 2,200,905,452,7,1564
Bibb East Macon 3,East Macon 3,117,598,388,1,1104
Bibb East Macon 4,East Macon 4,133,437,388,0,958
Bibb East Macon 5,East Macon 5,125,521,349,0,995
Bibb Godfrey 1,Godfrey 1,290,1228,582,7,2107
Bibb Godfrey 2,Godfrey 2,61,241,218,0,520
Bibb Godfrey 3,Godfrey 3,101,619,330,3,1053
Bibb Godfrey 4,Godfrey 4,83,270,206,0,559
Bibb Godfrey 5,Godfrey 5,154,832,653,1,1640
Bibb Hazzard 1,Hazzard 1,110,623,445,2,1180
Bibb Hazzard 2,Hazzard 2,67,541,521,5,1134
Bibb Hazzard 3,Hazzard 3,291,1477,680,7,2455
Bibb Hazzard 4,Hazzard 4,79,739,434,4,1256
Bibb Howard 1,Howard 1,87,371,199,1,658
Bibb Howard 2,Howard 2,81,381,221,6,689
Bibb Howard 3,Howard 3,145,840,526,4,1515
Bibb Howard 4,Howard 4,57,251,140,0,448
Bibb Howard 5,Howard 5,45,334,262,0,641
Bibb Howard 6,Howard 6,64,293,167,2,526
Bibb Howard 7,Howard 7,61,376,238,0,675
Bibb Rutland 1,Rutland 1,107,919,445,2,1473
Bibb Rutland 2,Rutland 2,54,398,251,1,704
Bibb Vineville 1,Vineville 1,127,547,358,1,1033
Bibb Vineville 2,Vineville 2,81,342,255,2,680
Bibb Vineville 3,Vineville 3,140,645,382,7,1174
Bibb Vineville 4,Vineville 4,193,734,557,5,1489
Bibb Vineville 5,Vineville 5,41,361,223,1,626
Bibb Vineville 6,Vineville 6,59,459,263,1,782
Bibb Warrior 1,Warrior 1,50,308,186,0,544
Bibb Warrior 2,Warrior 2,68,453,191,2,714
Bleckley 1,1,109,425,349,0,883
Brantley Hoboken,Hoboken,6,49,31,0,86
Brantley Nahunta,Nahunta,8,89,54,0,151
Brantley Waynesville,Waynesville,15,70,71,0,156
Brooks Quitman ,Quitman ,134,575,270,3,982
Brooks Barwick,Barwick,8,23,26,0,57
Brooks Dixie,Dixie,49,152,80,0,281
Brooks Briggs,Briggs,10,100,96,0,206
Brooks Pavo,Pavo,8,13,57,0,78
Brooks Nankin,Nankin,3,36,18,0,57
Brooks Morven,Morven,43,142,111,2,298
Bryan Harn Community Center,Harn Community Center,22,252,104,0,378
Bryan Danielsiding,Danielsiding,34,173,78,0,285
Bryan Christ Baptist Church,Christ Baptist Church,35,166,103,0,304
Bryan Black Creek,Black Creek,13,88,71,0,172
Bryan First Baptist Church,First Baptist Church,63,486,186,0,735
Bryan RH Rec Complex,RH Rec Complex,42,407,143,1,593
Bryan John Stevens Wetland Ctr,John Stevens Wetland Ctr,27,298,72,1,398
Bryan New Life,New Life,36,455,133,0,624
Bryan New Beginnings,New Beginnings,53,282,86,0,421
Bryan Bryan County Admin Bldg,Bryan County Admin Bldg,53,529,184,0,766
Bulloch Lockhart,Lockhart,9,41,47,0,97
Bulloch Emit,Emit,62,281,178,0,521
Bulloch Statesboro,Statesboro,120,853,445,0,1418
Bulloch Portal,Portal,20,89,106,0,215
Bulloch Fair,Fair,90,717,276,2,1085
Bulloch Church,Church,149,812,407,2,1370
Bulloch Pittman Park,Pittman Park,50,444,373,1,868
Bulloch Leefield,Leefield,12,18,46,0,76
Bulloch Blitch,Blitch,36,198,85,0,319
Bulloch Hagin,Hagin,54,218,153,2,427
Bulloch Brooklet,Brooklet,25,211,146,0,382
Bulloch Stilson,Stilson,16,57,76,0,149
Bulloch Bay,Bay,13,45,60,1,119
Bulloch Nevils,Nevils,11,47,49,0,107
Bulloch Sinkhole,Sinkhole,7,15,17,1,40
Bulloch Register,Register,16,76,67,0,159
Burke Alexander,Alexander,15,44,32,1,92
Burke Four Points,Four Points,26,194,168,1,389
Burke Girard,Girard,27,47,105,0,179
Burke Gough,Gough,18,59,64,0,141
Burke Greenscut,Greenscut,20,80,110,0,210
Burke Keysville,Keysville,7,10,77,0,94
Burke Midville,Midville,16,24,104,0,144
Burke Munnerlyn,Munnerlyn,3,18,25,0,46
Burke Sardis,Sardis,16,44,108,0,168
Burke Scotts Crossroads,Scotts Crossroads,6,32,41,0,79
Burke Telfair,Telfair,34,119,83,0,236
Burke St Clair,St Clair,16,44,44,0,104
Burke Vidette,Vidette,7,21,49,1,78
Burke North Waynesboro,North Waynesboro,133,465,296,0,894
Burke South Waynesboro,South Waynesboro,80,394,226,2,702
Burke Blakeney,Blakeney,14,80,69,1,164
Butts Butts County Recreation Center,Butts County Recreation Center,86,730,230,0,1046
Butts Jenkinsburg City Hall,Jenkinsburg City Hall,35,335,85,0,455
Butts Rock Creek Missionary,Rock Creek Missionary,35,276,93,0,404
Butts Stark United Methodist Church,Stark United Methodist Church,7,104,23,0,134
Butts Towaliga Baptist Church,Towaliga Baptist Church,21,285,75,0,381
Calhoun Leary ,Leary ,26,89,105,1,221
Calhoun Morgan,Morgan,17,54,25,0,96
Calhoun Edison ,Edison ,16,67,112,0,195
Calhoun Edison-Arlington,Edison-Arlington,11,83,88,0,182
Calhoun Arlington,Arlington,27,65,133,0,225
Camden Tarboro,Tarboro,29,46,59,1,135
Camden Waverly,Waverly,53,109,101,0,263
Camden Woodbine,Woodbine,61,204,104,0,369
Camden Browntown,Browntown,7,22,14,0,43
Camden Harriets Bluff,Harriets Bluff,14,117,65,0,196
Camden West Kingsland,West Kingsland,21,194,87,0,302
Camden North Kingsland,North Kingsland,61,304,141,0,506
Camden Kingsland,Kingsland,21,177,116,0,314
Camden East Kingsland,East Kingsland,95,763,255,0,1113
Camden North St. Marys,North St. Marys,19,108,90,0,217
Camden St. Marys ,St. Marys ,55,298,171,0,524
Camden South St. Marys,South St. Marys,68,220,105,0,393
Camden Mush Bluff,Mush Bluff,39,246,125,0,410
Camden West St. Marys ,West St. Marys ,51,313,115,0,479
Candler JSCC,JSCC,81,551,253,0,885
Carroll Kansas,Kansas,4,17,23,0,44
Carroll Bowdon,Bowdon,16,127,153,1,297
Carroll Sandhill,Sandhill,41,341,159,1,542
Carroll Center Point,Center Point,4,73,46,0,123
Carroll Mt Zion,Mt Zion,18,100,79,0,197
Carroll Burwell,Burwell,13,54,65,0,132
Carroll Clem,Clem,29,262,146,0,437
Carroll Bowdon Junction,Bowdon Junction,4,93,54,0,151
Carroll Tyus,Tyus,10,67,38,2,117
Carroll Fairfield,Fairfield,57,342,201,0,600
Carroll Hulett,Hulett,18,106,93,0,217
Carroll Bethany,Bethany,39,448,208,1,696
Carroll V R County South,V R County South,28,169,84,0,281
Carroll V R County North,V R County North,56,437,277,0,770
Carroll Villa Rica City,Villa Rica City,113,925,518,0,1556
Carroll Temple County,Temple County,31,180,134,0,345
Carroll Temple City,Temple City,50,314,285,0,649
Carroll Whitesburg,Whitesburg,13,79,75,0,167
Carroll Roopville,Roopville,23,110,91,0,224
Carroll West Carrollton,West Carrollton,54,567,305,1,927
Carroll Lakeshore Rec Center,Lakeshore Rec Center,20,218,86,0,324
Carroll Bonner,Bonner,42,411,233,0,686
Carroll University of W GA,University of W GA,7,140,136,0,283
Carroll County Admin Bldg,County Admin Bldg,44,347,123,0,514
Carroll Tabernacle Church,Tabernacle Church,29,166,98,0,293
Carroll Burson Center,Burson Center,26,152,69,0,247
Carroll Old Camp Church,Old Camp Church,18,156,90,0,264
Carroll Oak Grove,Oak Grove,14,107,54,0,175
Catoosa Blackstock,Blackstock,9,63,38,0,110
Catoosa Boynton,Boynton,39,379,201,0,619
Catoosa Catoosa Keith,Catoosa Keith,21,120,80,0,221
Catoosa Chambers,Chambers,14,142,74,0,230
Catoosa Ft Oglethorpe,Ft Oglethorpe,25,229,140,0,394
Catoosa Graysville,Graysville,56,191,184,0,431
Catoosa Lakeview,Lakeview,23,151,108,0,282
Catoosa Poplar Springs,Poplar Springs,30,214,111,0,355
Catoosa Ringgold,Ringgold,70,543,193,0,806
Catoosa Westside,Westside,47,361,148,0,556
Catoosa Woodstation,Woodstation,18,140,92,1,251
Charlton Folkston,Folkston,54,407,204,0,665
Charlton GA Bend,GA Bend,1,3,9,0,13
Charlton St. George ,St. George ,0,2,1,0,3
Charlton Homeland,Homeland,1,15,14,0,30
Charlton Racepond,Racepond,0,5,0,0,5
Charlton Winokur,Winokur,2,6,4,0,12
Chatham 1-01C First Presbyterian Church,1-01C First Presbyterian Church,125,648,531,0,1304
Chatham 1-05C JEA Building,1-05C JEA Building,76,423,338,1,838
Chatham 1-06C Central Church of Christ,1-06C Central Church of Christ,66,303,207,0,576
Chatham 1-08C Grace United Methodist Church,1-08C Grace United Methodist Church,40,223,154,0,417
Chatham 1-09C Immanuel Baptist Church,1-09C Immanuel Baptist Church,39,260,198,0,497
Chatham 1-10C St Thomas Episcopal Church,1-10C St Thomas Episcopal Church,11,76,97,0,184
Chatham 1-12C Isle of Hope Baptist,1-12C Isle of Hope Baptist,40,209,126,0,375
Chatham 1-13C The Sanctuary,1-13C The Sanctuary,46,145,132,0,323
Chatham 1-14C St. Luke United Methodist Church,1-14C St. Luke United Methodist Church,50,227,93,0,370
Chatham 1-16C Ferguson Ave Baptist,1-16C Ferguson Ave Baptist,50,218,172,0,440
Chatham 1-17C Islands Christian Church,1-17C Islands Christian Church,72,335,150,1,558
Chatham 2-02C River Pointe,2-02C River Pointe,45,273,220,0,538
Chatham 2-03C W W Law Center,2-03C W W Law Center,43,219,261,1,524
Chatham 2-04C Fellowship of Love Church,2-04C Fellowship of Love Church,124,429,438,0,991
Chatham 2-05C Holy Spirit Lutheran Church,2-05C Holy Spirit Lutheran Church,100,533,562,1,1196
Chatham 2-06C Eli Whitney Complex - Savannah,2-06C Eli Whitney Complex - Savannah,8,86,113,0,207
Chatham 2-06C Eli Whitney Complex,2-06C Eli Whitney Complex,34,129,100,0,263
Chatham 2-07C Christ Community Church,2-07C Christ Community Church,85,466,457,2,1010
Chatham 2-09C Salvation Army,2-09C Salvation Army,153,671,513,0,1337
Chatham 2-11C Oasis of Hope,2-11C Oasis of Hope,63,274,246,0,583
Chatham 2-12C Williams Court Apts,2-12C Williams Court Apts,64,269,314,1,648
Chatham 3-02C Temple Mickve Israel,3-02C Temple Mickve Israel,69,356,149,1,575
Chatham 3-03C Savannah High School,3-03C Savannah High School,32,155,209,1,397
Chatham 3-04C First African Baptist Church,3-04C First African Baptist Church,54,241,326,0,621
Chatham 3-05C New Generations Cathedral,3-05C New Generations Cathedral,46,294,322,0,662
Chatham 3-08C Jenkins High School,3-08C Jenkins High School,34,229,176,0,439
Chatham 3-09C The Connexion Church,3-09C The Connexion Church,24,69,103,0,196
Chatham 3-10C Bible Baptist Church,3-10C Bible Baptist Church,102,509,458,0,1069
Chatham 3-11C Southside Baptist Church,3-11C Southside Baptist Church,43,236,279,1,559
Chatham 3-12C Thunderbolt Muni Complex,3-12C Thunderbolt Muni Complex,55,189,217,0,461
Chatham 3-13C New Cov 7 Day Adv Ch,3-13C New Cov 7 Day Adv Ch,59,302,243,1,605
Chatham 3-14C Oglethorpe Charter Academy,3-14C Oglethorpe Charter Academy,78,474,204,0,756
Chatham 3-14C Oglethorpe Charter Academy - Savannah,3-14C Oglethorpe Charter Academy - Savannah,15,107,57,2,181
Chatham 4-02C Islands High School Annex,4-02C Islands High School Annex,47,254,146,0,447
Chatham 4-04C Lighthouse Baptist Church,4-04C Lighthouse Baptist Church,50,234,158,0,442
Chatham 4-05C St Francis Episcopal Church,4-05C St Francis Episcopal Church,66,223,152,0,441
Chatham 4-06C First Baptist of the Island,4-06C First Baptist of the Island,52,197,127,0,376
Chatham 4-07C Wilmington Island UMC,4-07C Wilmington Island UMC,57,384,192,0,633
Chatham 4-08C Wilmington Island Pres Church,4-08C Wilmington Island Pres Church,54,291,137,0,482
Chatham 4-10C Burke Day Public Safety BLDG,4-10C Burke Day Public Safety BLDG,30,155,158,0,343
Chatham 4-11C Island Old School Cafe,4-11C Island Old School Cafe,27,147,238,0,412
Chatham 4-12C St Peters Episcopal,4-12C St Peters Episcopal,69,220,183,0,472
Chatham 4-13C Skidaway Community Church,4-13C Skidaway Community Church,82,302,180,0,564
Chatham 4-14C Skidaway Island Methodist Church,4-14C Skidaway Island Methodist Church,165,471,236,0,872
Chatham 5-02C Senior Citizens Center,5-02C Senior Citizens Center,18,102,145,1,266
Chatham 5-03C Butler Presbyterian Church,5-03C Butler Presbyterian Church,59,131,227,0,417
Chatham 5-05C Liberty City Comm Ctr,5-05C Liberty City Comm Ctr,174,582,526,1,1283
Chatham 5-06C Seed Church,5-06C Seed Church,73,344,269,1,687
Chatham 5-06C Seed Church - Savannah,5-06C Seed Church - Savannah,3,29,19,0,51
Chatham 5-07C Elks Lodge,5-07C Elks Lodge,27,285,205,0,517
Chatham 5-08C Savannah Primitive BC,5-08C Savannah Primitive BC,50,275,276,2,603
Chatham 5-10C Jonesville Baptist Church,5-10C Jonesville Baptist Church,169,589,615,0,1373
Chatham 5-11C Largo-Tibet Elementary,5-11C Largo-Tibet Elementary,81,512,335,1,929
Chatham 6-01C White Bluff Presbyterian,6-01C White Bluff Presbyterian,44,287,205,1,537
Chatham 6-02C Windsor Forest Baptist - Savannah,6-02C Windsor Forest Baptist - Savannah,64,329,163,0,556
Chatham 6-02C Windsor Forest Baptist,6-02C Windsor Forest Baptist,3,13,3,0,19
Chatham 6-03C Crusader Comm Center,6-03C Crusader Comm Center,102,536,280,0,918
Chatham 6-05C Windsor Hall,6-05C Windsor Hall,47,310,252,0,609
Chatham 6-06C The Light Church,6-06C The Light Church,29,180,114,0,323
Chatham 6-08C Christ Memorial Baptist Church,6-08C Christ Memorial Baptist Church,50,382,227,0,659
Chatham 6-09C Trinity Lutheran Church,6-09C Trinity Lutheran Church,71,527,319,0,917
Chatham 6-10C Georgetown Elementary,6-10C Georgetown Elementary,139,662,342,0,1143
Chatham 6-10C Georgetown Elementary - Savannah,6-10C Georgetown Elementary - Savannah,3,26,12,1,42
Chatham 6-11C Coastal GA Botanical Gardens,6-11C Coastal GA Botanical Gardens,61,270,142,0,473
Chatham 6-11C Coastal GA Botanical Gardens - Savannah,6-11C Coastal GA Botanical Gardens - Savannah,92,657,299,0,1048
Chatham 7-01C First Baptist Church of Garden City,7-01C First Baptist Church of Garden City,27,153,133,0,313
Chatham 7-03C PB Edwards Gym,7-03C PB Edwards Gym,9,58,92,0,159
Chatham 7-04C Lake Shore Comm Ctr,7-04C Lake Shore Comm Ctr,51,489,535,3,1078
Chatham 7-05C Woodlawn Baptist Church,7-05C Woodlawn Baptist Church,27,137,134,0,298
Chatham 7-06C 1st Baptist Church of Pooler,7-06C 1st Baptist Church of Pooler,93,395,272,1,761
Chatham 7-07C Rothwell Baptist Church,7-07C Rothwell Baptist Church,94,392,195,0,681
Chatham 7-08C Bloomingdale Comm Ctr,7-08C Bloomingdale Comm Ctr,33,112,114,1,260
Chatham 7-08C Bloomingdale Comm Ctr - Savannah,7-08C Bloomingdale Comm Ctr - Savannah,6,26,15,0,47
"Chatham 7-09C Compassion Christian, Henderson","7-09C Compassion Christian, Henderson",80,351,265,2,698
"Chatham 7-09C Compassion Christian, Henderson - Savannah","7-09C Compassion Christian, Henderson - Savannah",0,0,0,0,0
Chatham 7-10C Progressive Rec Center,7-10C Progressive Rec Center,120,711,382,1,1214
Chatham 7-11C Savannah Fire Station 14,7-11C Savannah Fire Station 14,79,427,288,0,794
Chatham 7-12C West Chatham Baptist Church,7-12C West Chatham Baptist Church,97,667,284,2,1050
Chatham 7-13C Southside Fire Trng Ctr,7-13C Southside Fire Trng Ctr,114,402,135,0,651
Chatham 7-13C Southside Fire Trng Ctr - Garden City,7-13C Southside Fire Trng Ctr - Garden City,0,0,0,0,0
Chatham 7-14C Coastal Cathedral,7-14C Coastal Cathedral,259,1449,871,4,2583
Chatham 7-15C Rice Creek School,7-15C Rice Creek School,45,357,393,1,796
Chatham 7-16C Pooler Recreation Center Gymnasium,7-16C Pooler Recreation Center Gymnasium,126,648,275,0,1049
Chatham 8-01C R.M.G. Civil Rights Museum,8-01C R.M.G. Civil Rights Museum,33,227,133,0,393
Chatham 8-02C Hellenic Center,8-02C Hellenic Center,59,330,285,0,674
Chatham 8-03C Silk Hope Baptist Church,8-03C Silk Hope Baptist Church,8,56,64,1,129
Chatham 8-03C Silk Hope Baptist Church - Garden City,8-03C Silk Hope Baptist Church - Garden City,0,0,0,0,0
Chatham 8-05C W Broad St YMCA,8-05C W Broad St YMCA,31,178,216,0,425
Chatham 8-06C Tompkins Rec Center,8-06C Tompkins Rec Center,48,139,198,0,385
Chatham 8-07C Woodville-Tompkins TI,8-07C Woodville-Tompkins TI,18,79,124,0,221
Chatham 8-08C Resur of Our Lord Church,8-08C Resur of Our Lord Church,77,231,330,0,638
Chatham 8-09C Moses Jackson Center,8-09C Moses Jackson Center,72,198,263,0,533
Chatham 8-10C Carver Heights Comm Ctr,8-10C Carver Heights Comm Ctr,129,262,360,1,752
Chatham 8-11C Butler Elementary,8-11C Butler Elementary,98,307,335,1,741
Chatham 8-12C Beach High School,8-12C Beach High School,30,181,209,0,420
Chatham 8-13C Savannah Christian,8-13C Savannah Christian,18,55,42,0,115
Chatham 8-15C Cooper Center,8-15C Cooper Center,51,253,238,0,542
Chatham 8-16C Mighty 8th Museum,8-16C Mighty 8th Museum,105,474,282,0,861
Chatham 8-17C Georgia Tech Savannah Campus,8-17C Georgia Tech Savannah Campus,75,451,312,2,840
Chatham 8-18C Savannah First 7th Day Adv Church,8-18C Savannah First 7th Day Adv Church,23,133,167,0,323
Chattahoochee Activity Center,Activity Center,25,247,155,0,427
Chattooga Haywood,Haywood,0,2,5,0,7
Chattooga Lyerly,Lyerly,15,73,54,0,142
Chattooga Trion,Trion,24,141,94,0,259
Chattooga Summerville,Summerville,48,312,187,0,547
Chattooga Dirttown,Dirttown,8,44,37,0,89
Chattooga Subligna,Subligna,1,10,9,0,20
Chattooga Menlo,Menlo,7,74,47,0,128
Cherokee Air Acres,Air Acres,69,311,224,0,604
Cherokee Arnold Mill,Arnold Mill,103,423,275,0,801
Cherokee Avery,Avery,56,278,131,0,465
Cherokee Ball Ground,Ball Ground,32,207,102,0,341
Cherokee Bascomb,Bascomb,56,409,246,0,711
Cherokee Bells,Bells,102,817,385,0,1304
Cherokee Booth,Booth,77,436,180,0,693
Cherokee Bradshaw,Bradshaw,99,427,176,0,702
Cherokee Bridgemill,Bridgemill,76,422,205,0,703
Cherokee Canton,Canton,195,880,318,0,1393
Cherokee Carmel,Carmel,106,505,338,1,950
Cherokee Clayton,Clayton,81,422,149,0,652
Cherokee Conns Creek,Conns Creek,5,29,17,0,51
Cherokee Deer Run,Deer Run,62,276,239,0,577
Cherokee Dixie,Dixie,95,568,350,0,1013
Cherokee Freehome,Freehome,93,419,135,0,647
Cherokee Hickory Flat,Hickory Flat,177,739,414,0,1330
Cherokee Hightower,Hightower,29,218,76,0,323
Cherokee Hillside,Hillside,66,329,112,1,508
Cherokee Holly Springs,Holly Springs,40,183,152,0,375
Cherokee Kellogg,Kellogg,92,488,333,0,913
Cherokee Liberty,Liberty,153,753,408,0,1314
Cherokee Little River,Little River,302,901,449,0,1652
Cherokee Macedonia,Macedonia,93,319,219,0,631
Cherokee Mountain Road,Mountain Road,50,265,156,0,471
Cherokee Neese,Neese,197,905,476,0,1578
Cherokee Oak Grove,Oak Grove,67,338,155,0,560
Cherokee R M Moore,R M Moore,39,118,69,0,226
Cherokee R T Jones,R T Jones,47,168,120,0,335
Cherokee Rosecreek,Rosecreek,60,368,192,1,621
Cherokee Salacoa,Salacoa,11,12,17,0,40
Cherokee Sixes,Sixes,61,244,148,1,454
Cherokee Sutallee,Sutallee,20,88,96,0,204
Cherokee Teasley,Teasley,111,648,372,1,1132
Cherokee Toonigh,Toonigh,98,646,402,1,1147
Cherokee Union Hill,Union Hill,59,253,174,0,486
Cherokee Univeter,Univeter,52,391,149,0,592
Cherokee Victoria,Victoria,35,230,141,2,408
Cherokee Waleska,Waleska,68,256,104,0,428
Cherokee Wildcat,Wildcat,49,207,176,0,432
Cherokee Woodlands,Woodlands,60,271,385,0,716
Cherokee Woodstock,Woodstock,132,844,432,2,1410
Clarke 1A,1A,69,558,323,0,950
Clarke 1B,1B,143,860,346,0,1349
Clarke 1C,1C,128,587,314,0,1029
Clarke 1D,1D,108,725,363,0,1196
Clarke 2A,2A,165,652,543,1,1361
Clarke 2B,2B,182,962,560,0,1704
Clarke 3A,3A,98,502,330,5,935
Clarke 3B,3B,113,684,357,2,1156
Clarke 4A,4A,50,360,218,0,628
Clarke 4B,4B,94,693,428,1,1216
Clarke 5A,5A,103,833,406,0,1342
Clarke 5B,5B,124,667,415,0,1206
Clarke 5C,5C,66,713,422,0,1201
Clarke 5D,5D,82,517,493,2,1094
Clarke 6A,6A,129,726,333,3,1191
Clarke 6B,6B,169,836,384,2,1391
Clarke 6C,6C,97,617,317,0,1031
Clarke 6D,6D,67,411,279,1,758
Clarke 7A,7A,104,558,329,0,991
Clarke 7B,7B,108,620,270,0,998
Clarke 7C,7C,87,493,263,1,844
Clarke 8A,8A,122,689,357,0,1168
Clarke 8B,8B,90,472,286,1,849
Clarke 8C,8C,124,711,478,0,1313
Clay Bluffton,Bluffton,8,28,39,0,75
Clay Zetto ,Zetto ,10,49,42,0,101
Clay Court House,Court House,17,52,68,0,137
Clay Old Head Start,Old Head Start,29,60,39,0,128
Clay Days Cross Road,Days Cross Road,10,71,31,0,112
Clayton Ellenwood 1,Ellenwood 1,77,1227,284,1,1589
Clayton Ellenwood 2,Ellenwood 2,98,1375,326,0,1799
Clayton Forest Park 1,Forest Park 1,34,496,288,3,821
Clayton Forest Park 2,Forest Park 2,56,506,309,0,871
Clayton Forest Park 3,Forest Park 3,73,512,233,2,820
Clayton Forest Park 4,Forest Park 4,23,274,159,1,457
Clayton Forest Park 5,Forest Park 5,64,573,339,2,978
Clayton Forest Park 6,Forest Park 6,20,273,118,0,411
Clayton Jonesboro 1,Jonesboro 1,101,869,314,0,1284
Clayton Jonesboro 2,Jonesboro 2,50,575,197,2,824
Clayton Jonesboro 3,Jonesboro 3,31,234,95,0,360
Clayton Jonesboro 4,Jonesboro 4,33,419,211,2,665
Clayton Jonesboro 5,Jonesboro 5,43,458,216,0,717
Clayton Jonesboro 6,Jonesboro 6,101,709,126,0,936
Clayton Jonesboro 7,Jonesboro 7,89,816,324,0,1229
Clayton Jonesboro 8,Jonesboro 8,42,699,447,2,1190
Clayton Jonesboro 9,Jonesboro 9,26,277,130,0,433
Clayton Jonesboro 10,Jonesboro 10,75,631,312,2,1020
Clayton Jonesboro 11,Jonesboro 11,85,752,198,1,1036
Clayton Jonesboro 12,Jonesboro 12,71,765,317,1,1154
Clayton Jonesboro 13,Jonesboro 13,51,717,276,1,1045
Clayton Jonesboro 14,Jonesboro 14,131,1246,344,4,1725
Clayton Jonesboro 15,Jonesboro 15,22,509,222,0,753
Clayton Jonesboro 16,Jonesboro 16,52,497,297,3,849
Clayton Jonesboro 17,Jonesboro 17,87,753,305,1,1146
Clayton Jonesboro 18,Jonesboro 18,58,829,328,0,1215
Clayton Jonesboro 19,Jonesboro 19,93,913,286,2,1294
Clayton Jonesboro 20,Jonesboro 20,82,726,222,1,1031
Clayton Jonesboro 21,Jonesboro 21,106,938,296,1,1341
Clayton Jonesboro 22,Jonesboro 22,54,473,143,0,670
Clayton Lake City,Lake City,80,713,277,1,1071
Clayton Lovejoy 1,Lovejoy 1,102,1294,487,2,1885
Clayton Lovejoy 2,Lovejoy 2,68,920,324,0,1312
Clayton Lovejoy 3,Lovejoy 3,28,606,191,0,825
Clayton Lovejoy 4,Lovejoy 4,66,885,209,3,1163
Clayton Lovejoy 5,Lovejoy 5,72,879,355,1,1307
Clayton Lovejoy 6,Lovejoy 6,80,1208,362,2,1652
Clayton Lovejoy 7,Lovejoy 7,62,948,319,2,1331
Clayton Lovejoy 8,Lovejoy 8,34,521,127,0,682
